[2022-06-21 15:05:25,558][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 15:05:25,558][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=8e-06, dropout=0.6, batch_size=32, epochs=100, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 15:06:02,905][run.py][line:158][INFO] Epoch: 1, train_loss: 0.9902, train_acc: 78.45, train_micro_fscore: 0.21, train_macro_fscore: 12.78, valid_loss: 0.3776, valid_acc: 88.09, valid_micro_fscore: 0.0, valid_macro_fscore: 13.38, test_loss: 1.9079, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 19.83 sec
[2022-06-21 15:06:22,537][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2735, train_acc: 90.32, train_micro_fscore: 61.37, train_macro_fscore: 23.93, valid_loss: 0.3505, valid_acc: 90.67, valid_micro_fscore: 56.2, valid_macro_fscore: 23.08, test_loss: 1.8963, test_acc: 18.87, test_micro_fscore: 6.13, test_macro_fscore: 8.83, time: 19.63 sec
[2022-06-21 15:06:49,761][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2195, train_acc: 92.88, train_micro_fscore: 75.03, train_macro_fscore: 30.5, valid_loss: 0.3368, valid_acc: 90.51, valid_micro_fscore: 56.39, valid_macro_fscore: 27.99, test_loss: 1.8724, test_acc: 18.37, test_micro_fscore: 5.83, test_macro_fscore: 8.38, time: 27.22 sec
[2022-06-21 15:07:06,774][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2076, train_acc: 93.39, train_micro_fscore: 75.48, train_macro_fscore: 33.45, valid_loss: 0.326, valid_acc: 90.54, valid_micro_fscore: 56.21, valid_macro_fscore: 28.08, test_loss: 1.8645, test_acc: 18.62, test_micro_fscore: 5.12, test_macro_fscore: 8.67, time: 17.01 sec
[2022-06-21 15:07:22,637][run.py][line:158][INFO] Epoch: 5, train_loss: 0.2002, train_acc: 93.5, train_micro_fscore: 75.81, train_macro_fscore: 33.86, valid_loss: 0.3326, valid_acc: 90.46, valid_micro_fscore: 56.43, valid_macro_fscore: 28.17, test_loss: 1.8435, test_acc: 18.31, test_micro_fscore: 5.28, test_macro_fscore: 8.63, time: 15.86 sec
[2022-06-21 15:07:38,767][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1937, train_acc: 93.6, train_micro_fscore: 76.06, train_macro_fscore: 34.09, valid_loss: 0.3152, valid_acc: 90.63, valid_micro_fscore: 56.4, valid_macro_fscore: 28.18, test_loss: 1.8288, test_acc: 18.56, test_micro_fscore: 3.94, test_macro_fscore: 10.04, time: 16.13 sec
[2022-06-21 15:07:55,983][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1901, train_acc: 93.67, train_micro_fscore: 76.32, train_macro_fscore: 34.32, valid_loss: 0.3229, valid_acc: 90.64, valid_micro_fscore: 56.95, valid_macro_fscore: 28.72, test_loss: 1.821, test_acc: 18.37, test_micro_fscore: 3.66, test_macro_fscore: 11.0, time: 17.22 sec
[2022-06-21 15:08:25,016][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1836, train_acc: 93.8, train_micro_fscore: 76.87, train_macro_fscore: 34.7, valid_loss: 0.3239, valid_acc: 90.42, valid_micro_fscore: 56.5, valid_macro_fscore: 28.56, test_loss: 1.8153, test_acc: 17.94, test_micro_fscore: 3.74, test_macro_fscore: 11.25, time: 29.03 sec
[2022-06-21 15:08:56,702][run.py][line:158][INFO] Epoch: 9, train_loss: 0.179, train_acc: 93.81, train_micro_fscore: 77.22, train_macro_fscore: 35.07, valid_loss: 0.3137, valid_acc: 90.72, valid_micro_fscore: 56.81, valid_macro_fscore: 28.95, test_loss: 1.8256, test_acc: 18.5, test_micro_fscore: 3.63, test_macro_fscore: 10.98, time: 31.69 sec
[2022-06-21 15:09:22,170][run.py][line:158][INFO] Epoch: 10, train_loss: 0.176, train_acc: 93.89, train_micro_fscore: 77.81, train_macro_fscore: 35.84, valid_loss: 0.3125, valid_acc: 90.85, valid_micro_fscore: 57.03, valid_macro_fscore: 29.11, test_loss: 1.8282, test_acc: 18.62, test_micro_fscore: 3.76, test_macro_fscore: 11.18, time: 25.47 sec
[2022-06-21 15:09:38,237][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1713, train_acc: 94.09, train_micro_fscore: 78.9, train_macro_fscore: 40.53, valid_loss: 0.3005, valid_acc: 90.77, valid_micro_fscore: 57.92, valid_macro_fscore: 32.2, test_loss: 1.8099, test_acc: 18.31, test_micro_fscore: 4.17, test_macro_fscore: 12.13, time: 16.07 sec
